tmdb_id,imdb_id,title,title_clean,year,release_decade,release_date,budget,revenue,popularity,runtime,vote_average,vote_count,original_language,genre1,genre2,genre3,production_country,main_production_company,female_ratio_all_cast,female_ratio_top3,female_ratio_top5,female_ratio_top10,female_lead,female_second_billed,female_director,female_writer,female_producer,female_executive_producer,female_editor,female_cinematographer,female_crew_ratio,female_creative_leadership_score,movieId,movielens_rating_count,movielens_avg_rating,bechdelRating,bechdel_pass,imdbAverageRating,numVotes,runtimeMinutes,oscar_nomination_count,oscar_win_count,oscar_directing_nomination,oscar_directing_win,oscar_best_picture_nomination,oscar_best_picture_win,budget_raw,revenue_raw,has_budget_data,has_revenue_data,has_financial_data,has_imdb_rating_data,has_bechdel_data,has_cast_representation_data,has_crew_representation_data,has_core_eda_data,profit,roi,log_revenue,log_budget
32147,tt0090065,Starchaser: The Legend of Orin,starchaser the legend of orin,1985,1980,1985-01-01,15000000.0,3360800.0,0.732814,107.0,6.8,11.0,en,Adventure,Animation,Family,South Korea,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162394,2.0,3.25,1.0,0.0,6.4,2534.0,100,0,0,0,0,0,0,15000000,3360800.0,1,1,1,1,1,1,1,1,-11639200.0,0.22405333333333333,15.027689896385468,16.52356082573315
270774,tt2238032,Skiptrace,skiptrace,2016,2010,2016-07-21,32000000.0,58500000.0,10.912208,107.0,5.5,181.0,en,Action,Comedy,,China,InterTitle Films,0.3333333333333333,0.3333333333333333,0.2,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162396,47.0,2.8404255319148937,,,,,,0,0,0,0,0,0,32000000,58500000.0,1,1,1,0,0,1,1,1,26500000.0,1.828125,17.8845373292961,17.281246492014
33317,tt0416047,"Monkeyshines, No. 3",monkeyshines no 3,1890,1890,1890-11-21,,,0.276161,1.0,3.3,5.0,xx,,,,United States of America,Edison Manufacturing Company,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,162398,2.0,2.25,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,,,
144421,tt1754898,Wintergartenprogramm,wintergartenprogramm,1895,1890,1895-11-01,,,0.744847,7.0,5.0,5.0,en,,,,Germany,Skladanowsky Film,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,162400,1.0,2.5,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,,,
29890,tt0112906,Droid Gunner,droid gunner,1995,1990,1995-11-14,,,0.668737,90.0,4.7,6.0,en,Action,Science Fiction,,United States of America,,0.29411764705882354,0.3333333333333333,0.2,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162402,1.0,3.0,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
99313,tt0085477,Édith et Marcel,edith et marcel,1983,1980,1983-01-01,,,0.061474,0.0,0.0,0.0,fr,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162404,1.0,3.0,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,0,,,,
207413,tt2392634,I Am Breathing,i am breathing,2013,2010,2013-09-06,,,0.047062,72.0,5.0,1.0,en,Documentary,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,162406,2.0,3.75,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,,,
380856,tt4060962,A Stand Up Guy,stand up guy,2016,2010,2016-02-09,,,0.624399,90.0,4.1,5.0,en,Comedy,,,United States of America,2B Films,0.1111111111111111,0.0,0.2,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,162408,2.0,3.0,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,,,,
308174,tt3598648,3 Türken und ein Baby,3 turken und ein baby,2015,2010,2015-01-22,,,1.497333,0.0,5.9,23.0,de,Comedy,,,Germany,Egoli Tossell Film AG,0.2727272727272727,0.0,0.25,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.16666666666666666,162410,3.0,3.6666666666666665,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
407613,tt5912600,Brian Posehn: Criminally Posehn,brian posehn criminally posehn,2016,2010,2016-07-22,,,0.144959,61.0,7.0,2.0,en,Comedy,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162412,3.0,2.8333333333333335,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
376867,tt4975722,Moonlight,moonlight,2016,2010,2016-10-21,4000000.0,65046687.0,14.171675,111.0,7.3,1831.0,en,Drama,,,United States of America,Plan B Entertainment,0.18181818181818182,0.3333333333333333,0.4,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.16666666666666666,162414,959.0,3.775286757038582,1.0,0.0,7.4,332676.0,111,8,3,1,0,1,1,4000000,65046687.0,1,1,1,1,1,1,1,1,61046687.0,16.26167175,17.990615846945577,15.201805169084134
271706,tt1920885,Big Fish & Begonia,big fish begonia,2016,2010,2016-07-08,4531653.0,84552250.0,2.238595,100.0,6.3,12.0,zh,Romance,Animation,Adventure,China,Beijing Enlight Pictures,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,162416,3.0,2.0,3.0,1.0,7.0,6792.0,100,0,0,0,0,0,0,4531653,84552250.0,1,1,1,1,1,0,0,0,80020597.0,18.65814747951796,18.252880256254294,15.326597552231418
348668,tt4088268,A Conspiracy of Faith,conspiracy of faith,2016,2010,2016-03-03,5210000.0,5900000.0,6.859858,112.0,6.8,110.0,da,Crime,Drama,Mystery,Denmark,Det Danske Filminstitut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162418,25.0,3.28,,,,,,0,0,0,0,0,0,5210000,5900000.0,1,1,1,0,0,1,1,1,690000.0,1.1324376199616122,15.59046307836746,15.46609060566811
322903,tt3385334,Naz & Maalik,naz maalik,2014,2010,2014-01-01,,,0.051256,86.0,9.0,1.0,en,Romance,Drama,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,162420,6.0,2.6666666666666665,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,,,
19723,tt0435687,The League of Gentlemen's Apocalypse,league of gentlemen s apocalypse,2005,2000,2005-06-03,4.0,,2.010946,87.0,6.6,16.0,en,Horror,Comedy,,United Kingdom,Universal Pictures,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162422,7.0,3.142857142857143,,,,,,0,0,0,0,0,0,4,0.0,1,0,0,0,0,1,1,1,,,,1.6094379124341003
71559,tt1646985,Love Like Poison,love like poison,2010,2010,2010-04-08,2000000.0,,0.23091,92.0,6.3,5.0,fr,Drama,,,France,Les films du Bélier,0.2,0.5,0.25,0.2,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,162424,3.0,3.3333333333333335,3.0,1.0,6.4,821.0,92,0,0,0,0,0,0,2000000,0.0,1,0,0,1,1,1,1,1,,,,14.508658238524095
87343,tt0308591,Moms on Strike,moms on strike,2002,2000,2002-03-17,,,0.069422,93.0,0.0,0.0,en,TV Movie,Comedy,,United States of America,Once Upon a Time Films,0.42857142857142855,0.6666666666666666,0.6,0.42857142857142855,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.16666666666666666,162426,2.0,3.75,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
82686,tt1326283,Jane's Journey,jane s journey,2011,2010,2011-09-06,,,1.831371,107.0,4.6,4.0,en,Documentary,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162428,2.0,2.75,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
267497,tt0216313,UFO... annientare S.H.A.D.O. stop. Uccidete Straker...,ufo annientare s h a d o stop uccidete straker,1972,1970,1972-05-23,,,0.000167,,0.0,0.0,it,Action,Science Fiction,Thriller,Italy,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,162434,2.0,4.75,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,,,,
267506,tt0216315,UFO - Distruggete base Luna!,ufo distruggete base luna,1971,1970,1971-06-18,,,0.000287,,0.0,0.0,it,Science Fiction,Action,Thriller,Italy,,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,162436,4.0,3.875,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,,,,
260916,tt0128273,Invaders from the Deep,invaders from the deep,1981,1980,1981-01-01,,,0.25,0.0,0.0,0.0,en,Animation,Science Fiction,,United Kingdom,ITC Entertainment,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162440,1.0,4.0,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
69870,tt0084658,The Sender,sender,1982,1980,1982-10-22,,,0.000578,91.0,5.6,9.0,en,Horror,Thriller,,United Kingdom,Paramount Pictures,0.2222222222222222,0.6666666666666666,0.5,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,162442,4.0,2.375,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
82405,tt1242842,Dawn of the World,dawn of the world,2009,2000,2009-05-27,,,0.040436,95.0,5.0,1.0,fr,War,Drama,Romance,France,ADR Productions,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,162444,1.0,3.5,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,,,,
134390,tt0101879,The Finest Hour,finest hour,1992,1990,1992-05-29,,,0.580891,105.0,0.0,0.0,en,,,,United States of America,Century Films,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162446,1.0,3.0,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,0,,,,
389868,tt3845670,Seoul Station,seoul station,2016,2010,2016-08-17,,,2.266283,92.0,5.8,29.0,ko,Drama,Animation,Horror,South Korea,Finecut,0.25,0.3333333333333333,0.25,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,162448,9.0,3.111111111111111,0.0,0.0,6.1,7676.0,92,0,0,0,0,0,0,0,0.0,0,0,0,1,1,1,0,1,,,,
294047,tt1644669,The Levenger Tapes,levenger tapes,2013,2010,2013-09-01,,,0.422781,0.0,4.0,1.0,ru,Thriller,Horror,,United States of America,,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,162450,3.0,3.0,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,,,,
36926,tt0912585,Ghosts of Abu Ghraib,ghosts of abu ghraib,2007,2000,2007-01-01,,,0.017756,78.0,8.0,1.0,en,Documentary,,,United States of America,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,162452,4.0,3.75,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,,,,
138543,tt1504978,A Lot Like You,lot like you,2012,2010,2012-03-28,,,0.01039,80.0,0.0,0.0,en,Documentary,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,162454,1.0,3.5,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,,,
228034,tt1148205,The Bronx Bull,bronx bull,2016,2010,2016-06-13,7000000.0,,1.906459,94.0,5.7,8.0,en,Drama,,,,Thats Hollywood,0.3157894736842105,0.0,0.4,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162456,3.0,0.6666666666666666,,,,,,0,0,0,0,0,0,7000000,0.0,1,0,0,0,0,1,1,1,,,,15.76142084987672
381044,tt4819738,The Bandit,bandit,2016,2010,2016-03-12,,,0.147063,82.0,7.0,2.0,en,Documentary,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,162458,2.0,3.25,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,,,,
330982,tt2815902,The Childhood of a Leader,childhood of a leader,2016,2010,2016-07-22,3000000.0,,10.753568,115.0,5.9,59.0,en,Drama,Horror,Mystery,France,Hepp Film,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.16666666666666666,162460,17.0,2.911764705882353,,,,,,0,0,0,0,0,0,3000000,0.0,1,0,0,0,0,1,1,1,,,,14.914123179965662
358332,tt4957236,Cosmos Laundromat,cosmos laundromat,2015,2010,2015-06-25,,,0.426255,12.0,6.5,3.0,en,Animation,,,Netherlands,Blender Foundation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,162462,3.0,3.6666666666666665,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,,,,
77660,tt0075467,The Fifth Seal,fifth seal,1976,1970,1976-10-07,,,0.178354,111.0,6.6,10.0,hu,War,Drama,,Hungary,Mafilm,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.16666666666666666,162464,7.0,4.0,1.0,0.0,8.5,5960.0,116,0,0,0,0,0,0,0,0.0,0,0,0,1,1,1,1,1,,,,
88558,tt0049871,A Town Like Alice,town like alice,1956,1950,1956-03-01,,,1.330324,117.0,6.0,10.0,en,Drama,Romance,,United Kingdom,The Rank Organisation,0.6666666666666666,0.5,0.5,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162468,1.0,4.0,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
26945,tt0301082,Cardcaptor Sakura: The Movie,cardcaptor sakura the movie,1999,1990,1999-08-21,,,1.830762,81.0,7.8,24.0,ja,Fantasy,Animation,Adventure,Japan,Bandai Visual Company,0.4,,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,162470,8.0,3.3125,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
91921,tt1836974,Ecstasy of Order: The Tetris Masters,ecstasy of order the tetris masters,2012,2010,2012-02-23,,,1.180907,93.0,7.0,13.0,en,Documentary,,,United States of America,Reclusion Films,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,162472,4.0,3.625,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,,,
381356,tt4741714,Five,five,2016,2010,2016-03-30,,,4.262876,102.0,7.2,306.0,fr,Comedy,,,France,France 2 Cinéma,0.25,,,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,162474,4.0,3.25,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
213681,tt2461150,Masterminds,masterminds,2016,2010,2016-09-29,25000000.0,29200000.0,9.434588,94.0,5.6,600.0,en,Action,Comedy,Crime,United States of America,Broadway Video,0.6111111111111112,0.3333333333333333,0.6,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.15,0.16666666666666666,162478,163.0,2.726993865030675,3.0,1.0,5.8,60251.0,95,0,0,0,0,0,0,25000000,29200000.0,1,1,1,1,1,1,1,1,4200000.0,1.168,17.189679301485086,17.034386422832473
347763,tt4078160,The Lesson,lesson,2015,2010,2015-08-31,,,2.63201,98.0,3.5,10.0,en,Drama,Thriller,Horror,United Kingdom,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,162480,2.0,1.75,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,,,,
63959,tt0143016,The Zodiac Killer,zodiac killer,1971,1970,1971-04-07,,,0.072873,87.0,6.3,4.0,en,Thriller,Crime,Horror,United States of America,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162482,2.0,3.25,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
21837,tt1209380,Cop Dog,cop dog,2008,2000,2008-01-01,,,0.295476,0.0,7.0,1.0,en,Action,Adventure,Family,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162484,,,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
332212,tt3591946,Robo-Dog,robo dog,2015,2010,2015-01-01,,,0.729468,0.0,6.0,1.0,en,,,,,,0.2,0.3333333333333333,0.25,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,162486,,,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,,,,
393841,tt5824826,Pelli Choopulu,pelli choopulu,2016,2010,2016-07-29,200000.0,5500000.0,0.902294,124.0,7.8,4.0,te,Romance,Comedy,,India,BigBen Films,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,162488,2.0,4.0,,,,,,0,0,0,0,0,0,200000,5500000.0,1,1,1,0,0,1,0,1,5300000.0,27.5,15.520258832020865,12.206077645517674
36375,tt0042428,Edge of Doom,edge of doom,1950,1950,1950-08-03,,,1.119234,99.0,5.1,4.0,en,Crime,Drama,Thriller,United States of America,"Samuel Goldwyn Company, The",0.5,0.3333333333333333,0.2,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,162498,1.0,2.5,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
85814,tt0037476,Youth Runs Wild,youth runs wild,1944,1940,1944-09-01,,,0.003753,67.0,0.0,0.0,en,Drama,,,United States of America,RKO Radio Pictures,0.375,0.5,0.5,0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,162502,1.0,2.0,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
172104,tt0023847,Broadway Thru a Keyhole,broadway thru a keyhole,1933,1930,1933-11-02,,,0.299094,90.0,0.0,0.0,en,Romance,Music,Drama,United States of America,20th Century Pictures,0.2857142857142857,0.5,0.3333333333333333,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162504,,,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
68139,tt0216736,Endgame,endgame,2000,2000,2000-09-10,,,0.011746,84.0,0.0,0.0,en,Comedy,Drama,TV Movie,Ireland,BBC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162512,1.0,2.5,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
376651,tt2941396,Endgame,endgame,2015,2010,2015-09-25,,,0.211327,90.0,5.8,4.0,en,Drama,,,United States of America,Sparkhope Productions,0.3333333333333333,0.0,0.2,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,162514,1.0,3.0,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
300596,tt3495184,Sidetracked,sidetracked,2015,2010,2015-01-30,,,1.235675,103.0,6.1,22.0,es,Comedy,,,Spain,Televisión Española (TVE),0.5,0.3333333333333333,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,162520,1.0,2.5,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
247773,tt0022682,The Big Timer,big timer,1932,1930,1932-03-10,,,0.25774,72.0,0.0,0.0,en,Drama,,,United States of America,Columbia Pictures Corporation,0.3,0.6666666666666666,0.5,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162528,,,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
248694,tt2459920,Truth,truth,2013,2010,2013-07-12,,,0.716906,94.0,5.6,9.0,en,Thriller,,,United States of America,Left of Center Entertainment,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162536,2.0,2.25,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
376581,tt4265508,Amateur Night,amateur night,2016,2010,2016-08-12,,,17.208064,89.0,5.6,39.0,en,Comedy,,,United States of America,Defining,0.36363636363636365,0.6666666666666666,0.8,0.4444444444444444,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.3333333333333333,162540,9.0,2.888888888888889,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
392572,tt5165344,Rustom,rustom,2016,2010,2016-08-12,1000000.0,,7.333139,150.0,7.3,25.0,hi,Thriller,Romance,,India,KriArj Entertainment,0.375,0.6666666666666666,0.6,0.42857142857142855,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162542,13.0,3.4615384615384617,3.0,1.0,7.0,28551.0,148,0,0,0,0,0,0,1000000,0.0,1,0,0,1,1,1,1,1,,,,13.815511557963774
340213,tt2630992,Darkest Day,darkest day,2015,2010,2015-05-15,,,1.239071,90.0,3.7,15.0,en,Action,Adventure,Horror,United Kingdom,Brighthelm Films,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,162544,1.0,1.5,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,,,
342562,tt3739614,Tiny Giants 3D,tiny giants 3d,2014,2010,2014-05-24,,,0.597164,44.0,8.1,8.0,en,Adventure,Documentary,Family,United Kingdom,BBC Earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,162546,4.0,3.25,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,,,,
44902,tt0048087,Footsteps in the Fog,footsteps in the fog,1955,1950,1955-09-14,,,0.550094,90.0,7.7,7.0,en,Drama,,,United States of America,,0.4,0.3333333333333333,0.5,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.16666666666666666,162556,3.0,3.5,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
232860,tt0033257,Who Killed Aunt Maggie?,who killed aunt maggie,1940,1940,1940-11-01,,,0.343011,70.0,4.0,2.0,en,Mystery,,,United States of America,Republic Pictures,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,162564,1.0,1.0,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
404141,tt5777628,One More Time with Feeling,one more time with feeling,2016,2010,2016-09-08,,,1.202459,112.0,8.4,20.0,en,Documentary,Music,,United Kingdom,JW Films,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162566,16.0,4.03125,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
176568,tt0138795,Sensuela,sensuela,1973,1970,1973-05-29,,,1.002187,109.0,4.5,4.0,fi,Drama,,,Finland,Teuvo Tulio,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,162568,4.0,3.25,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,,,,
126402,tt0073389,Milestones,milestones,1975,1970,1975-10-08,,,0.008903,195.0,5.0,1.0,en,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,162570,4.0,3.125,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,,,
336220,tt4610244,The Other Side,other side,2015,2010,2015-11-25,,,0.528407,92.0,5.7,5.0,en,Documentary,,,Italy,Agat Films & Cie,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,162572,8.0,3.0,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,,,
324345,tt3263548,The Seventh Fire,seventh fire,2015,2010,2015-02-07,,,0.469971,78.0,6.5,2.0,en,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.16666666666666666,162574,2.0,3.75,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,,,,
347751,tt4392454,13 Cameras,13 cameras,2015,2010,2015-08-30,,,3.005423,87.0,5.5,32.0,en,Drama,Horror,,United States of America,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162576,16.0,2.84375,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
313297,tt4302938,Kubo and the Two Strings,kubo and the two strings,2016,2010,2016-08-18,60000000.0,69929545.0,12.321832,102.0,7.7,982.0,en,Animation,Adventure,Family,United States of America,Laika Entertainment,0.5,0.6666666666666666,0.4,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2857142857142857,0.16666666666666666,162578,1071.0,3.830532212885154,1.0,0.0,7.7,138709.0,101,2,0,0,0,0,0,60000000,69929545.0,1,1,1,1,1,1,1,1,9929545.0,1.1654924166666667,18.062998807452484,17.909855136853043
358243,tt4856674,Paradise,paradise,2015,2010,2015-12-31,,,0.100144,0.0,2.0,2.0,fa,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,162580,1.0,0.5,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,,,
164580,tt2332801,The Spirit of '45,spirit of 45,2013,2010,2013-03-15,,,1.269054,94.0,6.0,3.0,en,Documentary,,,United Kingdom,Sixteen Films,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.16666666666666666,162584,3.0,3.6666666666666665,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,,,,
381255,tt4428762,Down by Love,down by love,2016,2010,2016-03-02,,,4.553004,110.0,6.0,64.0,fr,Drama,Romance,,France,Pan Européenne Production,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,162586,4.0,3.375,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,,,,
274902,tt2614700,Keeping Rosy,keeping rosy,2014,2010,2014-06-08,,,1.00038,89.0,6.1,11.0,en,Thriller,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,162588,2.0,3.25,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,,,,
